N_MODEL,HIDDEN_SIZE,N_LAYERS,DIRECTIONS,RECALL,PRECISION,F1,RECALL_WO_O,PRECISION_WO_O,F1_WO_O
,,1,1,0.9190175438596492,,0.9056041395385546,0.9174759494825151,0.9249097028268538,0.91738499140697
,,2,1,0.9210526315789473,,0.9047876549252717,0.9130533898691471,0.9445074630987592,0.9189175179316855
,,3,1,0.9058947368421053,,0.8934310651332067,0.8894360096658,0.9334186112845361,0.9108966951362053
,,1,2,0.9336842105263158,,0.9182634606251366,0.9336616057994804,0.9541046984739775,0.9304860358694933
,,2,2,0.9468421052631579,,0.9348781025778089,0.9356677153148223,0.9690901446539946,0.9448657833156546
,,3,2,0.9390526315789474,,0.9189410501600119,0.924178178999681,0.9349766672220736,0.9295460628000012
,,1,2,0.9457543859649122,,0.9340900642245428,0.936761956868645,0.9705322582116541,0.9448446994663832
,,2,2,0.9517894736842105,,0.9446309177846769,0.9456982628915335,0.9660258336612743,0.9540103521569779
,,3,2,0.9455789473684211,,0.9336061573120998,0.9376282314320886,0.9634485867340712,0.9432560587914012
